TranscriptID;ICR_expectedCount;ICR_TPM;ICR2_expectedCount;ICR2_TPM;ICR3_expectedCount;ICR3_TPM;ICR4_expectedCount;ICR4_TPM
MCU_012274-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012276-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012277-RA;2.00;0.19;3.00;0.23;4.00;0.38;1.00;0.11
MCU_012278-RA;0.00;0.00;0.00;0.00;3.00;0.29;0.00;0.00
MCU_012279-RA;72.00;2.06;4.00;0.09;372.00;10.66;14.00;0.49
MCU_012280-RA;0.00;0.00;1.52;0.07;0.00;0.00;1.25;0.08
MCU_012280-RB;830.19;42.17;883.48;37.12;935.62;47.49;608.57;37.70
MCU_012280-RC;0.00;0.00;25.79;1.00;0.00;0.00;38.31;2.20
MCU_012280-RD;231.81;10.27;337.20;12.36;301.38;13.35;203.88;11.03
MCU_012281-RA;659.00;94.49;681.00;80.22;567.00;81.16;470.00;81.23
MCU_012282-RA;12.00;1.26;5.00;0.43;64.00;6.71;4.00;0.51
MCU_012283-RA;22.06;1.70;19.00;1.21;79.00;6.09;17.00;1.59
MCU_012283-RB;8.94;0.89;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012284-RA;0.00;0.00;0.00;0.00;1.00;0.18;0.00;0.00
MCU_012285-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012286-RA;1.00;1.29;4.00;4.11;0.00;0.00;1.00;1.46
MCU_012287-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012290-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012291-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_012292-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
